X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID,MesoWestStationID,MesoWestURL
-114.09629,46.92679,7898,SMOKE USFS R2-923,18724613,1900/01/01 00:00:01+00,327B850A,,3200,,46.92679,-114.09629,CO,Jefferson,USFS,02,,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18724613,TT318,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT318&unit=0&timetype=GMT
-121.13837,42.40135,7899,BLY FIRE PORTABLE,19600154,2023/08/07 17:49:24+00,32B3EEFC,,5427,,42.40135,-121.13837,OR,Klamath,USFS,06,Fremont-Winema NF,BLY RANGER DISTRICT,D,1.36 inches,1 mph,16 degrees ,65 deg. F,72 deg. F ,60 % ,14.1 volts,12.7 (unk),22 degrees,3 mph,373 w/m2,19600145,TT626,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT626&unit=0&timetype=GMT
-80.4269399999999,26.4880600000001,7900,LOXAHATCHEE,17299994,2024/02/08 19:32:55+00,8379931C,086001,17,,26.48806,-80.42694,FL,,FWS,REGION 4,LOXAHATCHEE,,A,2.04 inches,10 mph,88 degrees ,74 deg. F,NO DATA,61 % ,13.4 volts,NO DATA,99 degrees,15 mph,368 w/m2,17299993,LOHF1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LOHF1&unit=0&timetype=GMT
-149.37089,60.4068600000001,7901,CHUGACH - PORTABLE #3,18995723,1900/01/01 00:00:01+00,32B57B50,,473,,60.40686,-149.37089,AK,Kenai Peninsula,USFS,10,CHUGACH NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18995723,TT415,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT415&unit=0&timetype=GMT
-118.01333,45.5505600000001,7902,LAGRANDE 1,17176603,1900/01/01 00:00:01+00,6000D406,351417,3079,,45.55056,-118.01333,OR,Union,S&PF,OREGON,DEPT OF FORESTRY,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17176603,LAGO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LAGO3&unit=0&timetype=GMT
-106.18111,35.2275000000001,7903,TAOS PORTABLE #2,17295960,1900/01/01 00:00:01+00,327B758E,,7010,,35.2275,-106.18111,NM,,BLM,R7 Upper CO Basin,TAOS,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17295960,TR381,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TR381&unit=0&timetype=GMT
-112.95194,44.465,7905,HARKNESS,17547550,2024/02/08 20:05:14+00,32A036D6,245416,8400,,44.465,-112.95194,MT,Beaverhead,USFS,01,BEAVERHEAD/DEERLODGE,Dillon RD,A,.73 inches,3 mph,70 degrees ,30 deg. F,35 deg. F ,66 % ,14.6 volts,17.7 (unk),101 degrees,4 mph,361 w/m2,17547546,HRKM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HRKM8&unit=0&timetype=GMT
-121.57075,40.5900800000001,7906,LNF08 PORTABLE,17710666,2023/12/13 16:08:35+00,AAC0F2D4,,5575,,40.59008,-121.57075,CA,Shasta,USFS,05,LASSEN NF,HAT CREEK RD,AU,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17710660,TS924,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS924&unit=0&timetype=GMT
-153.0837,70.00356,7907,INIGOK AIRFIELD,18284048,2024/02/08 20:21:24+00,32522240,,168,,70.00356,-153.0837,AK,North Slope,BLM,R11 Alaska,,,AU,0 inches,5 mph,81 degrees ,-13 deg. F,NO DATA,60 % ,12.4 volts,NO DATA,72 degrees,7 mph,4 w/m2,18284048,IGKA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=IGKA2&unit=0&timetype=GMT
-106.45937,35.1318900000001,7908,AQB SMOKE EBAM T-2,19615237,1900/01/01 00:00:01+00,32B3FD8A,,6296,,35.13189,-106.45937,NM,Santa Fe,S&PF,NEW MEXICO,,New Mexico AQB,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19615237,TT629,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT629&unit=0&timetype=GMT
-124.1031,47.4137400000001,7909,BLACK KNOB,17118251,2024/02/08 19:31:14+00,521483C4,450321,618,,47.41374,-124.1031,WA,Grays Harbor,BIA,Northwest,Taholah Agency,Quinault Tribe,A,20.98 inches,0 mph,315 degrees ,46 deg. F,NO DATA,80 % ,14.4 volts,NO DATA,327 degrees,0 mph,380 w/m2,17118247,BKBW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BKBW1&unit=0&timetype=GMT
-84.08285,35.4351300000001,7910,PRAWS 11,18910021,2024/02/08 20:21:02+00,AAB6B4BC,,2399,,35.43513,-84.08285,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,A,.02 inches,3 mph,273 degrees ,55 deg. F,60 deg. F ,34 % ,13.1 volts,8.3 (unk),324 degrees,4 mph,227 w/m2,18910010,TT378,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT378&unit=0&timetype=GMT
-83.32239,35.4813100000001,7911,COW MOUNTAIN,17437226,2024/02/08 19:32:04+00,327B3684,313903,2059,heavy brush/timber,35.48131,-83.32239,NC,Swain,BIA,Eastern,Cherokee Agency,,A,.53 inches,3 mph,226 degrees ,67 deg. F,NO DATA,10 % ,13.6 volts,NO DATA,199 degrees,7 mph,430 w/m2,17437222,COWN7,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=COWN7&unit=0&timetype=GMT
-111.27472,40.11778,7913,RAYS VALLEY,16949048,2024/02/08 20:13:45+00,324122D0,421103,7300,STATION SITS IN OPEN AREA AMONGST SAGE AND MIXED GRASSES. 10-15' GAMBLE OAK TREES 100 YDS TO EAST. 5TH WATER RIDGE RUNSNE-SW 1/2 MILE TO NORTH. 5TH WATER DRAINAGE RUNS E-W 1/4MILE SOUTH OF STATION.  MAINT. SHED AND SEDIMENT PONT ISW/SW 1/4 MILE DOWN HILL.,40.11778,-111.27472,UT,Utah,USFS,04,WASATCH NF,SPANISH FORK RD,A,13.56 inches,1 mph,180 degrees ,32 deg. F,NO DATA,87 % ,14 volts,NO DATA,187 degrees,8 mph,363 w/m2,16949043,RVZU1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RVZU1&unit=0&timetype=GMT
-113.64895,46.9149600000001,7914,MISSOULA QD1,17512822,2023/12/19 16:46:55+00,3290D354,,3817,,46.91496,-113.64895,MT,Powell,BLM,R5 Missouri Basin,BUTTE,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17512818,MSLM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MSLM8&unit=0&timetype=GMT
-112.35772,42.69825,7915,SCOUT MOUNTAIN,17412396,2024/02/08 20:03:24+00,33353092,103103,5696,"Station is toward the summit of Scout mountain on a benchon the north side of the Scout Mountain Summer Home arearoad behind a locked gate. surrounding vegetation is snow-berry,sunflowers,lodgepole and some douglas-fir/chokecherrybrush.",42.69825,-112.35772,ID,Bannock,USFS,04,CARIBOU/TARGHEE NF,WESTSIDE R.D.,A,2.33 inches,2 mph,269 degrees ,31 deg. F,NO DATA,73 % ,13.3 volts,NO DATA,284 degrees,7 mph,198 w/m2,17412393,SCTI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SCTI1&unit=0&timetype=GMT
-113.89028,46.45111,7916,SAWMILL CREEK,16920634,2024/02/08 19:58:54+00,3248C77E,242915,5540,,46.45111,-113.89028,MT,Ravalli,USFS,01,BITTERROOT NF,,A,1.46 inches,1 mph,271 degrees ,37 deg. F,NO DATA,68 % ,12.8 volts,NO DATA,300 degrees,4 mph,209 w/m2,16920631,SAWM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SAWM8&unit=0&timetype=GMT
-106.21167,38.8272200000001,7917,RED DEER,16928560,2024/02/08 18:23:44+00,3241C122,052902,8727,FIRE WX ZONE: 207MID SLOPE,38.82722,-106.21167,CO,Chaffee,USFS,02,PIKE/SAN ISABE NF,SALIDA RD,A,.6 inches,8 mph,197 degrees ,32 deg. F,39 deg. F ,41 % ,14.6 volts,11.9 (unk),207 degrees,27 mph,538 w/m2,16928555,RDKC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=RDKC2&unit=0&timetype=GMT
-76.5446899999999,40.83595,7918,BEAR GAP,17527072,2024/02/08 14:08:21+00,D680125A,360431,845,"Forest District 18, Bear Gap Fire Control Station",40.83595,-76.54469,PA,Northumberland,S&PF,PENNSYLVANIA,NOT APPLICABLE,,A,4.99 inches,0 mph,246 degrees ,32 deg. F,33 deg. F ,83 % ,13.7 volts,17.7 (unk),21 degrees,0 mph,91 w/m2,17527071,WLFP1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WLFP1&unit=0&timetype=GMT
-169.65942,-14.17491,7920,OFU,19759373,2024/02/08 20:09:11+00,32B6D274,,1450,,-14.17491,-169.65942,AS,,NPS,PACIFIC WEST,NP OF AMERICAN SAMOA,Ofu-Olosega,A,25 inches,2 mph,NO DATA,77 deg. F,NO DATA,100 % ,13.9 volts,NO DATA,NO DATA,9 mph,NO DATA,19759367,TT680,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT680&unit=0&timetype=GMT
-89.14258,47.9112900000001,7921,WINDIGO,17135410,2023/12/05 22:24:55+00,FA4136B8,200403,962,Open area of about 0.25 acre with aspen trees around edges.Site is impacted by tree height.Solar Rad is impacted by blocked sunlight.,47.91129,-89.14258,MI,Keweenaw,NPS,MIDWEST,ISLE ROYALE NP,WEST DISTRICT,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17135407,WINM4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WINM4&unit=0&timetype=GMT
-164.66425,65.41015,7922,QUARTZ CREEK,16786725,2024/02/08 19:51:44+00,3244B072,500215,321,STATION LOCATED NE OF NOME.DIRT RUNWAY ADJACENT. STAGE,65.41015,-164.66425,AK,Nome,BLM,R11 Alaska,ALASKA FIRE SERVICE,WASHINGTON D.C.,A,.08 inches,23 mph,150 degrees ,30 deg. F,NO DATA,92 % ,13.2 volts,NO DATA,151 degrees,33 mph,4 w/m2,16786723,QRZA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QRZA2&unit=0&timetype=GMT
-118.9285,37.62451,7923,OVD QD #1,18279210,2023/08/11 17:23:45+00,325FA732,,7490,,37.62451,-118.9285,CA,Mono,BLM,R10 CA Great Basin,BAKERSFIELD,BISHOP,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18279205,OVDC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=OVDC1&unit=0&timetype=GMT
-122.02919,48.1785,7924,JIM CREEK,17925920,2024/02/08 19:42:55+00,FA508052,451507,786,"Located between Towns of Arlington & Oso in Snohomish County, WA, the site is within industrial forest land (DNR) with a mix of conifer (90%) and deciduous (10%) trees and low brush mixed with grass. The site is situated with good views to S, W and N.",48.1785,-122.02919,WA,Snohomish,S&PF,WASHINGTON,DEPT. OF NATURAL RES,NORTHWEST,A,39.25 inches,2 mph,206 degrees ,43 deg. F,NO DATA,86 % ,14.5 volts,NO DATA,202 degrees,8 mph,146 w/m2,17925918,SWYW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SWYW1&unit=0&timetype=GMT
-121.78015,36.2453600000001,7925,BIG SUR,17208884,2024/02/08 15:04:54+00,327F20C8,044302,354,Located at the Big Sur Station in a grass meadow.,36.24536,-121.78015,CA,Monterey,USFS,05,LOS PADRES NF,MONTEREY RD,A,26.43 inches,2 mph,216 degrees ,42 deg. F,41 deg. F ,100 % ,12.5 volts,27 (unk),242 degrees,6 mph,0 w/m2,17208881,PPSC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PPSC1&unit=0&timetype=GMT
-120.79389,37.18222,7926,SAN LUIS NWR,17323804,2024/02/08 19:31:54+00,8374C006,044004,65,,37.18222,-120.79389,CA,Merced,FWS,REGION 8,SAN LUIS NWR,,A,5.92 inches,2 mph,100 degrees ,52 deg. F,60 deg. F ,80 % ,13.8 volts,26.1 (unk),112 degrees,6 mph,378 w/m2,17323803,SLWC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SLWC1&unit=0&timetype=GMT
-88.60727,48.1090800000001,7927,OJIBWAY,17135160,2024/02/08 18:24:44+00,FA4125CE,200405,1133,Site is on the edge of a bluff with clear area to northand tall trees to East and South.  300 ft north ofOjibway Fire Tower.PV 10-18-2005,48.10908,-88.60727,MI,Keweenaw,NPS,MIDWEST,ISLE ROYALE NP,EAST DISTRICT,A,.36 inches,2 mph,130 degrees ,42 deg. F,NO DATA,78 % ,13.8 volts,NO DATA,126 degrees,14 mph,353 w/m2,17135158,OJIM4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=OJIM4&unit=0&timetype=GMT
-111.7373,35.4258,7928,COCONINO MICRO #3,17317941,1900/01/01 00:00:01+00,333176A2,020293,7910,100 yards from Kendrick Cabin off the 514B RD at the Base of Saddle Mnt. 35.425838 x 111.7373. Gate Combo is 4373,35.4258,-111.7373,AZ,Coconino,USFS,03,COCONINO NF,FBAN,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17317941,TR488,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TR488&unit=0&timetype=GMT
-120.345,48.5910000000001,7929,WAOWF QD 17,18417708,1900/01/01 00:00:01+00,325CB34A,452141,3700,,48.591,-120.345,WA,Okanogan,USFS,06,OKANOGAN/WENATCHEE,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18417702,TT220,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT220&unit=0&timetype=GMT
-84.70917,44.71889,7930,GRAYLING,17282083,2024/02/08 20:12:04+00,0800252E,202801,1120,,44.71889,-84.70917,MI,Crawford,S&PF,MICHIGAN,DEPT OF NATURAL RES.,LOWER PENINSULA,A,0 inches,7 mph,163 degrees ,55 deg. F,NO DATA,43 % ,13.8 volts,NO DATA,148 degrees,17 mph,394 w/m2,17282082,GYGM4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=GYGM4&unit=0&timetype=GMT
-118.553,32.996,7931,SAN CLEMENTE NRO,18616843,2024/02/08 19:30:31+00,93305406,,700,,32.996,-118.553,CA,Los Angeles,DOD,USN,SAN DIEGO NAVEL BASE,,A,64.14 inches,0 mph,0 degrees ,55 deg. F,65 deg. F ,65 % ,13.2 volts,19 (unk),0 degrees,0 mph,633 w/m2,18616843,INRC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=INRC1&unit=0&timetype=GMT
-110.38425,46.15808,7932,CRAZY,19078420,2024/02/08 20:12:14+00,32A0B0C2,,7321,,46.15808,-110.38425,MT,Park,USFS,01,Custer Gallatin NF,Yellowstone RD,A,.32 inches,16 mph,255 degrees ,22 deg. F,NO DATA,86 % ,14.6 volts,NO DATA,234 degrees,24 mph,231 w/m2,19078414,TT453,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT453&unit=0&timetype=GMT
-146.53175,66.26178,7933,BEAVER (WBQ),16898347,2023/12/11 21:20:14+00,12613192,500418,483,Site is an FTS platform mounted on a handar 20'403 towerIt has FTS sensors.accessable only by helicopter.,66.26178,-146.53175,AK,Yukon-Koyukuk,FWS,REGION 7,ALASKA FIRE SERVICE,,AU,4.86 inches,0 mph,17 degrees ,-4 deg. F,NO DATA,77 % ,12.1 volts,NO DATA,348 degrees,0 mph,0 w/m2,16898345,WBQA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WBQA2&unit=0&timetype=GMT
-118.29722,48.93528,7934,OWL MOUNTAIN,16970031,2024/02/08 19:56:24+00,3262C7C2,452513,3560,"FIRE WX FORECAST ZONE 686
Located in rocky opening with scattered shrubs, grass and
timber.",48.93528,-118.29722,WA,Ferry,USFS,06,COLVILLE NF,KETTLE FALLS RD,A,3.12 inches,4 mph,271 degrees ,38 deg. F,45 deg. F ,62 % ,13.9 volts,18.8 (unk),277 degrees,8 mph,270 w/m2,16970028,OMFW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=OMFW1&unit=0&timetype=GMT
-111.33028,43.4483300000001,7935,C-T PORTABLE 3,19631118,1900/01/01 00:00:01+00,32B41C4C,,5270,,43.44833,-111.33028,ID,Bonneville,USFS,04,CARIBOU/TARGHEE NF,00 Supervisors Off.,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19631114,TT634,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT634&unit=0&timetype=GMT
-156.6833,20.9072400000001,7936,HILO DOFAW PORTABLE,17987628,2024/02/08 19:48:24+00,AA111026,4999XX,119,This is a Portable station housed in the Hilo DOFAW Baseyard,20.90724,-156.6833,HI,,S&PF,HAWAII,DEPT OF LAND AND NR,DOFAW,A,9.52 inches,3 mph,265 degrees ,79 deg. F,94 deg. F ,52 % ,13.1 volts,10.8 (unk),156 degrees,9 mph,NO DATA,17987625,HFPH1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HFPH1&unit=0&timetype=GMT
-116.35759,47.42166,7937,CDA-BLM 2 QD,17545843,1900/01/01 00:00:01+00,32756290,,5851,,47.42166,-116.35759,ID,,BLM,R9 Columbia Pac NW,COEUR D'ALENE,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17545839,KLRI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=KLRI1&unit=0&timetype=GMT
-84.5843,34.9914400000001,7938,PRAWS 13,18910530,2024/02/08 20:21:11+00,010EF54E,,1803,,34.99144,-84.5843,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,A,12.86 inches,3 mph,291 degrees ,56 deg. F,61 deg. F ,30 % ,13.2 volts,7.1 (unk),280 degrees,5 mph,238 w/m2,18910523,TT380,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT380&unit=0&timetype=GMT
-86.71417,46.25361,7939,DOE LAKE,17058858,2024/02/08 15:04:44+00,328355D0,201002,815,200 acre grass opening with scattered small jack pine,46.25361,-86.71417,MI,Alger,USFS,09,HIAWATHA & OTTAWA NF,WEST ZONE,A,.53 inches,11 mph,162 degrees ,43 deg. F,43 deg. F ,66 % ,13.9 volts,19 (unk),148 degrees,22 mph,200 w/m2,17058855,DOEM4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=DOEM4&unit=0&timetype=GMT
-157.99333,21.49944,7940,SCHOFIELD EAST,17229593,2024/02/08 19:58:34+00,325AB384,499908,1250,SITE IS LOCATED .1 MILES SOUTH OF CENTER LINE ROAD ATSCHOFIELD EAST TRAINING RANGE. DROP ZONE STARTS 100 YDS N.RAVINE 25' SOUTH RUNNING NE-SW.SITS IN OPEN AREA W/TREES 100YDS BOTH EAST AND WEST.,21.49944,-157.99333,HI,Honolulu,DOD,NOT APPLICABLE,SCHOFIELD BARRACKS,,A,20.39 inches,5 mph,87 degrees ,70 deg. F,72 deg. F ,72 % ,13.6 volts,17.7 (unk),113 degrees,12 mph,245 w/m2,17229593,SCEH1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SCEH1&unit=0&timetype=GMT
-149.64961,61.3818600000001,7941,FWS AK PORT #4,17514533,1900/01/01 00:00:01+00,837A510C,,105,,61.38186,-149.64961,AK,Anchorage,FWS,REGION 7,ALASKA FIRE SERVICE,AK-R7R,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17514531,TS641,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS641&unit=0&timetype=GMT
-122.00306,44.7219400000001,7942,BOULDER CREEK,16997685,2024/02/08 19:58:44+00,3236E056,351909,3570,FIRE WEATHER FORECAST ZONE: 608,44.72194,-122.00306,OR,Marion,USFS,06,WILLAMETTE NF,,A,13.67 inches,3 mph,238 degrees ,39 deg. F,39 deg. F ,79 % ,14 volts,27 (unk),216 degrees,8 mph,380 w/m2,16997681,BOFO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BOFO3&unit=0&timetype=GMT
-116.20833,43.5650000000001,7943,BOISE TEST,17150804,2024/01/11 06:58:59+00,3277B10C,,2865,"Test... site modifications,  Test 6/8/2016",43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17150803,HPRC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HPRC1&unit=0&timetype=GMT
-105.40778,38.9611100000001,7944,PSF4 PORTABLE,17277749,2024/02/08 19:56:14+00,328271C6,,8854,"site is in closed canopy, setting on a small knob. do not
expect much wind dynamics at this location.",38.96111,-105.40778,CO,Park,USFS,02,PIKE/SAN ISABE NF,SOUTH PARK,A,.94 inches,10 mph,227 degrees ,34 deg. F,44 deg. F ,33 % ,13.9 volts,9.4 (unk),225 degrees,25 mph,678 w/m2,17277747,TR563,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TR563&unit=0&timetype=GMT
-111.61607,37.77259,7945,ESCALANTE VISITORS CENTER,19282434,1900/01/01 00:00:01+00,323C7466,,5917,,37.77259,-111.61607,UT,Garfield,BLM,R7 Upper CO Basin,UTAH STATE OFFICE,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19282434,TT518,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT518&unit=0&timetype=GMT
-73.0393099999999,42.8914100000001,7946,NEFIRE PORTABLE 3,18427420,2023/12/06 20:30:14+00,47F016B8,,2317,,42.89141,-73.03931,VT,Bennington,S&PF,VERMONT,,NE Compact,AU,49.71 inches,0 mph,7 degrees ,24 deg. F,25 deg. F ,80 % ,12.1 volts,22 (unk),28 degrees,0 mph,NO DATA,18427413,TT229,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT229&unit=0&timetype=GMT
-122.22338,48.90774,7947,SUMAS,16878654,2024/02/08 20:09:55+00,300063B8,451415,3406,,48.90774,-122.22338,WA,Whatcom,S&PF,WASHINGTON,DEPT. OF NATURAL RES,NORTHWEST,A,28.82 inches,1 mph,355 degrees ,31 deg. F,NO DATA,88 % ,14 volts,NO DATA,335 degrees,8 mph,218 w/m2,16878650,SMFW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SMFW1&unit=0&timetype=GMT
-123.55628,46.01147,7948,TIDEWATER,17335347,2024/02/08 20:14:44+00,6000C770,350113,2035,,46.01147,-123.55628,OR,Clatsop,S&PF,OREGON,DEPT OF FORESTRY,Astoria District,A,54.26 inches,5 mph,257 degrees ,38 deg. F,40 deg. F ,100 % ,14 volts,27 (unk),239 degrees,12 mph,157 w/m2,17335344,TWRO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TWRO3&unit=0&timetype=GMT
-114.22256,44.5043600000001,7949,BLM SALMON PORT #1,17498395,1900/01/01 00:00:01+00,32443666,,5226,,44.50436,-114.22256,ID,Lemhi,BLM,R9 Columbia Pac NW,SALMON,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17498395,TS575,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS575&unit=0&timetype=GMT
-116.20861,43.56528,7950,SMOKE 11,17772088,1900/01/01 00:00:01+00,AAC01126,,,"Particulate Monitoring system at 2.5 PM with Goes transmitter, WS/WD & RH/AT.",43.56528,-116.20861,CO,Jefferson,USFS,WO,,FAM,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17772088,TS939,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TS939&unit=0&timetype=GMT
-114.095,46.9270000000001,7951,SMOKE USFS R9 - 15,18335236,1900/01/01 00:00:01+00,32795696,,3112,,46.927,-114.095,NH,Grafton,USFS,09,WHITE MOUNTAIN NF,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18335236,TT189,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT189&unit=0&timetype=GMT
-116.20833,43.5650000000001,7952,IRAWS 1 ,17989361,2024/01/26 21:30:01+00,32D006E0,,2830,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,D,0 inches,8 mph,99 degrees ,49 deg. F,53 deg. F ,45 % ,14.2 volts,11.2 (unk),90 degrees,14 mph,477 w/m2,17989347,,
-107.51442,37.27547,7953,SAN JUAN PORTABLE #2,19451426,2023/12/22 17:45:45+00,32B01976,,7376,,37.27547,-107.51442,CO,La Plata,USFS,02,SAN JUAN NF,Columbine RD,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19451416,TT590,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT590&unit=0&timetype=GMT
